team,season,wins,losses,win_loss_pct,rank_team,srs,pace,rel_pace,off_rtg,rel_off_rtg,def_rtg,rel_def_rtg,playoffs,coaches
IND,2020-21,34,38,.472,2nd of 5,-0.13,101.6,2.4,112.4,0.1,112.4,0.1,,N. Bjorkgren
IND,2019-20,45,28,.616,2nd of 5,1.63,98.9,-1.4,110.0,-0.6,108.0,-2.6,Lost E. Conf. 1st Rnd.,N. McMillan
IND,2018-19,48,34,.585,2nd of 5,2.76,98.1,-1.9,109.9,-0.5,106.5,-3.9,Lost E. Conf. 1st Rnd.,N. McMillan
IND,2017-18,48,34,.585,2nd of 5,1.18,96.0,-1.3,109.5,0.9,108.1,-0.5,Lost E. Conf. 1st Rnd.,N. McMillan
IND,2016-17,42,40,.512,3rd of 5,-0.64,95.9,-0.5,108.6,-0.2,108.8,0.0,Lost E. Conf. 1st Rnd.,N. McMillan
IND,2015-16,45,37,.549,2nd of 5,1.62,96.6,0.8,104.6,-1.8,102.9,-3.5,Lost E. Conf. 1st Rnd.,F. Vogel
IND,2014-15,38,44,.463,4th of 5,-0.23,93.2,-0.7,103.5,-2.1,103.2,-2.4,,F. Vogel
IND,2013-14,56,26,.683,1st of 5,3.63,92.5,-1.4,104.1,-2.6,99.3,-7.4,Lost E. Conf. Finals,F. Vogel
IND,2012-13,49,32,.605,1st of 5,3.34,90.2,-1.8,104.3,-1.6,99.8,-6.1,Lost E. Conf. Finals,F. Vogel
IND,2011-12,42,24,.636,2nd of 5,2.60,90.7,-0.6,106.7,2.1,103.1,-1.5,Lost E. Conf. Semis,F. Vogel
IND,2010-11,37,45,.451,2nd of 5,-1.38,94.7,2.6,104.8,-2.5,106.0,-1.3,Lost E. Conf. 1st Rnd.,J. O'Brien
IND,2009-10,32,50,.390,4th of 5,-3.11,97.1,4.4,103.7,-3.9,106.8,-0.8,,J. O'Brien
IND,2008-09,36,46,.439,4th of 5,-0.76,96.5,4.8,108.1,-0.2,109.2,0.9,,J. O'Brien
IND,2007-08,36,46,.439,3rd of 5,-1.87,97.7,5.3,106.0,-1.5,107.5,0.0,,J. O'Brien
IND,2006-07,35,47,.427,4th of 5,-2.62,92.4,0.5,102.9,-3.6,105.5,-1.0,,R. Carlisle
IND,2005-06,41,41,.500,3rd of 5,1.62,89.7,-0.8,104.5,-1.7,102.4,-3.8,Lost E. Conf. 1st Rnd.,R. Carlisle
IND,2004-05,44,38,.537,3rd of 5,0.49,87.2,-3.7,105.5,-0.6,104.6,-1.5,Lost E. Conf. Semis,R. Carlisle
IND,2003-04,61,21,.744,1st of 8,4.93,87.5,-2.6,103.8,0.9,97.2,-5.7,Lost E. Conf. Finals,R. Carlisle
IND,2002-03,48,34,.585,2nd of 8,2.79,91.6,0.6,104.6,1.0,100.8,-2.8,Lost E. Conf. 1st Rnd.,I. Thomas
IND,2001-02,42,40,.512,4th of 8,-0.07,91.9,1.2,104.1,-0.4,103.8,-0.7,Lost E. Conf. 1st Rnd.,I. Thomas
IND,2000-01,41,41,.500,4th of 8,-0.77,89.4,-1.9,102.0,-1.0,102.2,-0.8,Lost E. Conf. 1st Rnd.,I. Thomas
IND,1999-00,56,26,.683,1st of 8,4.15,93.1,0.0,108.5,4.4,103.6,-0.5,Lost Finals,L. Bird
IND,1998-99,33,17,.660,1st of 8,3.86,86.4,-2.5,108.7,6.5,104.4,2.2,Lost E. Conf. Finals,L. Bird
IND,1997-98,58,24,.707,2nd of 8,6.25,87.9,-2.4,108.4,3.4,101.6,-3.4,Lost E. Conf. Finals,L. Bird
IND,1996-97,39,43,.476,6th of 8,1.49,89.0,-1.1,105.8,-0.9,104.7,-2.0,,L. Brown
IND,1995-96,52,30,.634,2nd of 8,3.11,89.3,-2.5,110.8,3.2,107.2,-0.4,Lost E. Conf. 1st Rnd.,L. Brown
IND,1994-95,52,30,.634,1st of 7,3.35,90.0,-2.9,109.6,1.3,105.6,-2.7,Lost E. Conf. Finals,L. Brown
IND,1993-94,47,35,.573,3rd of 7,3.26,93.3,-1.8,107.8,1.5,104.2,-2.1,Lost E. Conf. Finals,L. Brown
IND,1992-93,41,41,.500,5th of 7,1.77,96.0,-0.8,111.9,3.9,110.1,2.1,Lost E. Conf. 1st Rnd.,B. Hill
IND,1991-92,40,42,.488,4th of 7,1.85,99.0,2.4,111.7,3.5,109.9,1.7,Lost E. Conf. 1st Rnd.,B. Hill
IND,1990-91,41,41,.500,5th of 7,-0.37,99.4,1.6,111.7,3.8,112.1,4.2,Lost E. Conf. 1st Rnd.,D. Versace
IND,1989-90,42,40,.512,5th of 7,-0.18,97.0,-1.3,111.5,3.4,111.4,3.3,Lost E. Conf. 1st Rnd.,D. Versace
IND,1988-89,28,54,.341,6th of 6,-3.00,99.2,-1.4,106.8,-1.0,111.0,3.2,,J. Ramsay
IND,1987-88,38,44,.463,6th of 6,-0.18,98.0,-1.6,106.6,-1.4,107.4,-0.6,,J. Ramsay
IND,1986-87,41,41,.500,4th of 6,-0.17,98.8,-2.0,106.0,-2.3,106.6,-1.7,Lost E. Conf. 1st Rnd.,J. Ramsay
IND,1985-86,26,56,.317,6th of 6,-2.66,100.9,-1.2,102.6,-4.6,105.9,-1.3,,G. Irvine
IND,1984-85,22,60,.268,6th of 6,-5.46,105.1,3.0,102.5,-5.4,108.4,0.5,,G. Irvine
IND,1983-84,26,56,.317,6th of 6,-4.25,102.1,0.7,101.8,-5.8,106.5,-1.1,,J. McKinney
IND,1982-83,20,62,.244,6th of 6,-5.36,103.9,0.8,103.8,-0.9,109.4,4.7,,J. McKinney
IND,1981-82,35,47,.427,4th of 6,-1.49,98.7,-2.2,102.7,-4.2,104.6,-2.3,,J. McKinney
IND,1980-81,44,38,.537,3rd of 6,1.72,100.9,-0.9,106.4,0.9,105.0,-0.5,Lost E. Conf. 1st Rnd.,J. McKinney
IND,1979-80,37,45,.451,4th of 6,-0.54,104.4,1.3,105.5,0.2,106.2,0.9,,S. Leonard
IND,1978-79,38,44,.463,4th of 5,-1.41,105.3,-0.5,103.0,-0.8,104.5,0.7,,S. Leonard
IND,1977-78,31,51,.378,6th of 6,-2.37,108.2,1.5,99.6,-1.3,101.9,1.0,,S. Leonard
IND,1976-77,36,46,.439,5th of 6,-1.68,107.1,0.6,99.3,-0.2,101.0,1.5,,S. Leonard
IND,1975-76,39,45,.464,5th of 0,0.29,107.7,0.8,103.7,-0.4,103.9,-0.2,Lost 1st Rnd.,S. Leonard
IND,1974-75,45,39,.536,3rd of 5,1.14,105.1,2.0,106.7,2.0,105.7,1.0,Lost Finals,S. Leonard
IND,1973-74,46,38,.548,2nd of 5,0.68,103.0,0.4,101.7,-1.3,100.9,-2.1,Lost W. Div. Finals,S. Leonard
IND,1972-73,51,33,.607,2nd of 5,1.97,112.7,3.4,100.7,-1.1,98.8,-3.0,Won Finals,S. Leonard
IND,1971-72,47,37,.560,2nd of 5,2.72,110.7,-1.2,101.1,0.5,98.7,-1.9,Won Finals,S. Leonard
IND,1970-71,58,26,.690,1st of 5,5.63,108.1,-3.0,109.1,4.1,103.6,-1.4,Lost W. Div. Finals,S. Leonard
IND,1969-70,59,25,.702,1st of 6,2.67,106.7,-2.5,105.4,2.7,102.2,-0.5,Won Finals,S. Leonard
IND,1968-69,44,34,.564,1st of 5,3.35,111.4,2.0,106.3,2.3,102.6,-1.4,Lost Finals,L. Staverman
IND,1967-68,38,40,.487,3rd of 5,0.50,107.2,0.2,101.5,0.2,101.3,0.0,Lost E. Div. Semis,L. Staverman
LAC,2024-25,0,0,,,,,,,,,,,T. Lue
LAC,2023-24,51,31,.622,1st of 5,3.41,97.2,-1.3,118.8,3.5,115.4,0.1,Lost W. Conf. 1st Rnd.,T. Lue
LAC,2022-23,44,38,.537,3rd of 5,0.31,98.0,-1.1,115.0,0.2,114.5,-0.3,Lost W. Conf. 1st Rnd.,T. Lue
LAC,2021-22,42,40,.512,3rd of 5,0.09,98.0,-0.2,110.1,-1.9,110.1,-1.9,,T. Lue
LAC,2020-21,47,25,.653,2nd of 5,6.02,96.9,-2.3,117.6,5.3,111.2,-1.1,Lost W. Conf. Finals,T. Lue
LAC,2019-20,49,23,.681,2nd of 5,6.66,101.5,1.2,113.9,3.3,107.6,-3.0,Lost W. Conf. Semis,D. Rivers
LAC,2018-19,48,34,.585,2nd of 5,1.09,101.7,1.7,112.4,2.0,111.5,1.1,Lost W. Conf. 1st Rnd.,D. Rivers
LAC,2017-18,42,40,.512,2nd of 5,0.15,98.7,1.4,110.3,1.7,110.2,1.6,,D. Rivers
LAC,2016-17,51,31,.622,2nd of 5,4.42,96.1,-0.3,112.7,3.9,108.2,-0.6,Lost W. Conf. 1st Rnd.,D. Rivers
LAC,2015-16,53,29,.646,2nd of 5,4.13,95.8,0.0,108.3,1.9,103.8,-2.6,Lost W. Conf. 1st Rnd.,D. Rivers
LAC,2014-15,56,26,.683,2nd of 5,6.80,94.7,0.8,112.4,6.8,105.5,-0.1,Lost W. Conf. Semis,D. Rivers
LAC,2013-14,57,25,.695,1st of 5,7.27,95.9,2.0,112.1,5.4,104.8,-1.9,Lost W. Conf. Semis,D. Rivers
LAC,2012-13,56,26,.683,1st of 5,6.43,91.1,-0.9,110.6,4.7,103.6,-2.3,Lost W. Conf. 1st Rnd.,V. Del Negro
LAC,2011-12,40,26,.606,2nd of 5,2.82,89.2,-2.1,108.5,3.9,105.7,1.1,Lost W. Conf. Semis,V. Del Negro
LAC,2010-11,32,50,.390,4th of 5,-2.71,92.8,0.7,105.3,-2.0,108.7,1.4,,V. Del Negro
LAC,2009-10,29,53,.354,3rd of 5,-6.01,92.6,-0.1,103.3,-4.3,110.1,2.5,,M. Dunleavy
LAC,2008-09,19,63,.232,4th of 5,-8.47,92.1,0.4,102.3,-6.0,111.7,3.4,,M. Dunleavy
LAC,2007-08,23,59,.280,5th of 5,-6.56,92.1,-0.3,101.2,-6.3,109.1,1.6,,M. Dunleavy
LAC,2006-07,40,42,.488,4th of 5,-0.07,90.8,-1.1,105.1,-1.4,105.6,-0.9,,M. Dunleavy
LAC,2005-06,47,35,.573,2nd of 5,1.75,91.7,1.2,105.3,-0.9,103.6,-2.6,Lost W. Conf. Semis,M. Dunleavy
LAC,2004-05,37,45,.451,3rd of 5,-0.47,89.1,-1.8,105.5,-0.6,106.4,0.3,,M. Dunleavy
LAC,2003-04,28,54,.341,7th of 7,-3.74,91.0,0.9,103.5,0.6,108.5,5.6,,M. Dunleavy
LAC,2002-03,27,55,.329,7th of 7,-3.45,91.3,0.3,102.3,-1.3,106.8,3.2,,A. Gentry
LAC,2001-02,39,43,.476,5th of 7,-0.09,90.1,-0.6,105.5,1.0,106.0,1.5,,A. Gentry
LAC,2000-01,31,51,.378,6th of 7,-2.23,89.6,-1.7,101.3,-1.7,104.5,1.5,,A. Gentry
LAC,1999-00,15,67,.183,7th of 7,-10.73,93.9,0.8,97.8,-6.3,110.1,6.0,,C. Ford
LAC,1998-99,9,41,.180,7th of 7,-8.94,89.5,0.6,100.0,-2.2,109.7,7.5,,C. Ford
LAC,1997-98,17,65,.207,7th of 7,-7.53,92.4,2.1,103.3,-1.7,111.2,6.2,,B. Fitch
LAC,1996-97,36,46,.439,5th of 7,-2.66,91.3,1.2,105.1,-1.6,107.6,0.9,Lost W. Conf. 1st Rnd.,B. Fitch
LAC,1995-96,29,53,.354,7th of 7,-3.46,93.2,1.4,106.5,-1.1,110.3,2.7,,B. Fitch
LAC,1994-95,17,65,.207,7th of 7,-8.43,94.3,1.4,101.5,-6.8,111.1,2.8,,B. Fitch
LAC,1993-94,27,55,.329,7th of 7,-5.28,99.6,4.5,102.9,-3.4,108.6,2.3,,B. Weiss
LAC,1992-93,41,41,.500,4th of 7,0.33,99.1,2.3,107.4,-0.6,107.1,-0.9,Lost W. Conf. 1st Rnd.,L. Brown
LAC,1991-92,45,37,.549,5th of 7,1.10,96.5,-0.1,105.8,-2.4,104.7,-3.5,Lost W. Conf. 1st Rnd.,M. Schuler
LAC,1990-91,31,51,.378,6th of 7,-3.16,99.9,2.1,103.0,-4.9,106.5,-1.4,,M. Schuler
LAC,1989-90,30,52,.366,6th of 7,-2.80,99.2,0.9,104.0,-4.1,107.4,-0.7,,D. Casey
LAC,1988-89,21,61,.256,7th of 7,-9.50,104.4,3.8,100.8,-7.0,110.2,2.4,,G. Shue
LAC,1987-88,17,65,.207,6th of 6,-10.24,100.8,1.2,97.4,-10.6,107.6,-0.4,,G. Shue
LAC,1986-87,12,70,.146,6th of 6,-11.00,102.7,1.9,101.2,-7.1,112.3,4.0,,D. Chaney
LAC,1985-86,32,50,.390,4th of 6,-6.83,102.7,0.6,105.4,-1.8,112.1,4.9,,D. Chaney
LAC,1984-85,31,51,.378,5th of 6,-4.55,100.9,-1.2,105.8,-2.1,110.3,2.4,,J. Lynam
LAC,1983-84,30,52,.366,6th of 6,-3.21,101.1,-0.3,109.2,1.6,112.4,4.8,,J. Lynam
LAC,1982-83,25,57,.305,6th of 6,-4.61,103.0,-0.1,104.7,0.0,109.3,4.6,,P. Silas
LAC,1981-82,17,65,.207,6th of 6,-7.05,101.4,0.5,106.6,-0.3,113.8,6.9,,P. Silas
LAC,1980-81,36,46,.439,5th of 6,-1.78,100.2,-1.6,106.0,0.5,107.6,2.1,,P. Silas
LAC,1979-80,35,47,.427,5th of 6,-3.97,101.4,-1.7,105.7,0.4,109.8,4.5,,G. Shue
LAC,1978-79,43,39,.524,5th of 6,-1.76,106.3,0.5,106.2,2.4,107.9,4.1,,G. Shue
LAC,1977-78,27,55,.329,4th of 5,-3.55,104.3,-2.4,100.3,-0.6,103.8,2.9,,C. Fitzsimmons
LAC,1976-77,30,52,.366,4th of 5,-4.28,107.3,0.8,97.6,-1.9,101.8,2.3,,T. Locke
LAC,1975-76,46,36,.561,3rd of 4,0.85,108.2,2.7,99.0,0.7,98.2,-0.1,Lost E. Conf. Semis,J. Ramsay
LAC,1974-75,49,33,.598,2nd of 4,2.16,107.7,3.2,99.8,2.1,97.8,0.1,Lost E. Conf. Semis,J. Ramsay
LAC,1973-74,42,40,.512,3rd of 4,-0.19,111.6,3.8,99.3,1.6,99.4,1.7,Lost E. Conf. Semis,J. Ramsay
LAC,1972-73,21,61,.256,3rd of 4,-8.85,110.9,0.2,92.9,-3.9,101.2,4.4,,J. Ramsay
LAC,1971-72,22,60,.268,4th of 4,-9.44,108.3,-3.7,93.6,-4.3,102.1,4.2,,D. Schayes
LAC,1970-71,22,60,.268,4th of 4,-8.02,111.9,-3.2,93.7,-3.5,99.6,2.4,,D. Schayes
LAL,2024-25,0,0,,,,,,,,,,,J. Redick
LAL,2023-24,47,35,.573,3rd of 5,1.07,100.9,2.4,115.9,0.6,115.3,0.0,Lost W. Conf. 1st Rnd.,D. Ham
LAL,2022-23,43,39,.524,5th of 5,0.43,101.3,2.2,114.5,-0.3,113.9,-0.9,Lost W. Conf. Finals,D. Ham
LAL,2021-22,33,49,.402,4th of 5,-3.08,100.1,1.9,110.3,-1.7,113.3,1.3,,F. Vogel
LAL,2020-21,42,30,.583,3rd of 5,2.77,98.7,-0.5,109.9,-2.4,107.1,-5.2,Lost W. Conf. 1st Rnd.,F. Vogel
LAL,2019-20,52,19,.732,1st of 5,6.28,100.9,0.6,112.0,1.4,106.3,-4.3,Won Finals,F. Vogel
LAL,2018-19,37,45,.451,4th of 5,-1.33,103.2,3.2,107.8,-2.6,109.5,-0.9,,L. Walton
LAL,2017-18,35,47,.427,3rd of 5,-1.44,100.3,3.0,106.5,-2.1,108.0,-0.6,,L. Walton
LAL,2016-17,26,56,.317,4th of 5,-6.29,98.5,2.1,106.0,-2.8,113.0,4.2,,L. Walton
LAL,2015-16,17,65,.207,5th of 5,-8.92,95.6,-0.2,101.6,-4.8,111.6,5.2,,B. Scott
LAL,2014-15,21,61,.256,5th of 5,-6.17,94.0,0.1,103.4,-2.2,110.6,5.0,,B. Scott
LAL,2013-14,27,55,.329,5th of 5,-5.33,98.7,4.8,104.2,-2.5,110.6,3.9,,M. D'Antoni
LAL,2012-13,45,37,.549,3rd of 5,1.48,94.4,2.4,107.8,1.9,106.6,0.7,Lost W. Conf. 1st Rnd.,M. Brown
LAL,2011-12,41,25,.621,1st of 5,1.96,90.5,-0.8,106.0,1.4,104.4,-0.2,Lost W. Conf. Semis,M. Brown
LAL,2010-11,57,25,.695,1st of 5,6.01,90.7,-1.4,111.0,3.7,104.3,-3.0,Lost W. Conf. Semis,P. Jackson
LAL,2009-10,57,25,.695,1st of 5,4.78,92.8,0.1,108.8,1.2,103.7,-3.9,Won Finals,P. Jackson
LAL,2008-09,65,17,.793,1st of 5,7.11,94.3,2.6,112.8,4.5,104.7,-3.6,Won Finals,P. Jackson
LAL,2007-08,57,25,.695,1st of 5,7.34,95.6,3.2,113.0,5.5,105.5,-2.0,Lost Finals,P. Jackson
LAL,2006-07,42,40,.512,2nd of 5,0.24,93.5,1.6,108.6,2.1,108.6,2.1,Lost W. Conf. 1st Rnd.,P. Jackson
LAL,2005-06,45,37,.549,3rd of 5,2.53,90.9,0.4,108.4,2.2,105.7,-0.5,Lost W. Conf. 1st Rnd.,P. Jackson
LAL,2004-05,34,48,.415,4th of 5,-2.32,90.8,-0.1,108.1,2.0,111.4,5.3,,R. Tomjanovich
LAL,2003-04,56,26,.683,1st of 7,4.35,92.3,2.2,105.5,2.6,101.3,-1.6,Lost Finals,P. Jackson
LAL,2002-03,50,32,.610,2nd of 7,2.71,92.5,1.5,107.2,3.6,104.7,1.1,Lost W. Conf. Semis,P. Jackson
LAL,2001-02,58,24,.707,2nd of 7,7.15,92.1,1.4,109.4,4.9,101.7,-2.8,Won Finals,P. Jackson
LAL,2000-01,56,26,.683,1st of 7,3.74,91.7,0.4,108.4,5.4,104.8,1.8,Won Finals,P. Jackson
LAL,1999-00,67,15,.817,1st of 7,8.41,93.3,0.2,107.3,3.2,98.2,-5.9,Won Finals,P. Jackson
LAL,1998-99,31,19,.620,2nd of 7,2.68,91.6,2.7,107.6,5.4,104.3,2.1,Lost W. Conf. Semis,D. Harris
LAL,1997-98,61,21,.744,2nd of 7,6.88,93.6,3.3,111.9,6.9,103.7,-1.3,Lost W. Conf. Finals,D. Harris
LAL,1996-97,56,26,.683,2nd of 7,3.66,91.1,1.0,108.3,1.6,103.7,-3.0,Lost W. Conf. Semis,D. Harris
LAL,1995-96,53,29,.646,2nd of 7,4.21,92.4,0.6,111.4,3.8,106.6,-1.0,Lost W. Conf. 1st Rnd.,D. Harris
LAL,1994-95,48,34,.585,3rd of 7,-0.01,95.2,2.3,109.1,0.8,109.4,1.1,Lost W. Conf. Semis,D. Harris
LAL,1993-94,33,49,.402,5th of 7,-3.93,95.5,0.4,104.8,-1.5,109.3,3.0,,R. Pfund
LAL,1992-93,39,43,.476,5th of 7,-1.20,96.2,-0.6,107.6,-0.4,108.9,0.9,Lost W. Conf. 1st Rnd.,R. Pfund
LAL,1991-92,43,39,.524,6th of 7,-0.95,92.5,-4.1,107.7,-0.5,108.9,0.7,Lost W. Conf. 1st Rnd.,M. Dunleavy
LAL,1990-91,58,24,.707,2nd of 7,6.73,94.1,-3.7,112.1,4.2,105.0,-2.9,Lost Finals,M. Dunleavy
LAL,1989-90,63,19,.768,1st of 7,6.74,96.3,-2.0,114.0,5.9,107.0,-1.1,Lost W. Conf. Semis,P. Riley
LAL,1988-89,57,25,.695,1st of 7,6.38,100.1,-0.5,113.8,6.0,106.7,-1.1,Lost Finals,P. Riley
LAL,1987-88,62,20,.756,1st of 6,4.81,99.1,-0.5,113.1,5.1,107.3,-0.7,Won Finals,P. Riley
LAL,1986-87,65,17,.793,1st of 6,8.32,101.6,0.8,115.6,7.3,106.5,-1.8,Won Finals,P. Riley
LAL,1985-86,62,20,.756,1st of 6,6.84,102.7,0.6,113.3,6.1,105.8,-1.4,Lost W. Conf. Finals,P. Riley
LAL,1984-85,62,20,.756,1st of 6,6.48,103.2,1.1,114.1,6.2,107.0,-0.9,Won Finals,P. Riley
LAL,1983-84,54,28,.659,1st of 6,3.32,103.7,2.3,110.9,3.3,107.3,-0.3,Lost Finals,P. Riley
LAL,1982-83,58,24,.707,1st of 6,5.06,103.8,0.7,110.5,5.8,105.2,0.5,Lost Finals,P. Riley
LAL,1981-82,57,25,.695,1st of 6,4.37,103.1,2.2,110.2,3.3,105.5,-1.4,Won Finals,P. Westhead
LAL,1980-81,54,28,.659,2nd of 6,3.27,102.7,0.9,107.6,2.1,103.9,-1.6,Lost W. Conf. 1st Rnd.,P. Westhead
LAL,1979-80,60,22,.732,1st of 6,5.40,104.1,1.0,109.5,4.2,103.9,-1.4,Won Finals,J. McKinney
LAL,1978-79,47,35,.573,3rd of 6,2.95,105.9,0.1,106.1,2.3,103.2,-0.6,Lost W. Conf. Semis,J. West
LAL,1977-78,45,37,.549,4th of 5,2.59,106.1,-0.6,103.3,2.4,100.8,-0.1,Lost W. Conf. 1st Rnd.,J. West
LAL,1976-77,53,29,.646,1st of 5,2.64,104.7,-1.8,101.4,1.9,98.9,-0.6,Lost W. Conf. Finals,J. West
LAL,1975-76,40,42,.488,4th of 5,0.18,108.0,2.5,98.9,0.6,98.8,0.5,,B. Sharman
LAL,1974-75,30,52,.366,5th of 5,-3.94,106.4,1.9,96.1,-1.6,99.9,2.2,,B. Sharman
LAL,1973-74,47,35,.573,1st of 5,0.85,111.7,3.9,97.4,-0.3,96.6,-1.1,Lost W. Conf. Semis,B. Sharman
LAL,1972-73,60,22,.732,1st of 5,8.16,112.0,1.3,99.4,2.6,91.8,-5.0,Lost Finals,B. Sharman
LAL,1971-72,69,13,.841,1st of 5,11.65,116.9,4.9,103.1,5.2,92.6,-5.3,Won Finals,B. Sharman
LAL,1970-71,48,34,.585,1st of 5,3.27,115.7,0.6,98.8,1.6,96.1,-1.1,Lost W. Conf. Finals,J. Mullaney
LAL,1969-70,46,36,.561,2nd of 7,1.76,113.9,-3.2,99.1,0.1,97.4,-1.6,Lost Finals,J. Mullaney
LAL,1968-69,55,27,.671,1st of 7,3.84,112.6,-4.3,98.5,3.0,94.9,-0.6,Lost Finals,B. van Breda Kolff
LAL,1967-68,52,30,.634,2nd of 6,4.99,118.1,-1.7,101.7,4.9,97.0,0.2,Lost Finals,B. van Breda Kolff
LAL,1966-67,36,45,.444,3rd of 5,0.31,123.0,1.4,97.4,1.3,97.1,1.0,Lost W. Div. Semis,F. Schaus
LAL,1965-66,45,35,.563,1st of 5,2.76,121.2,-0.2,98.3,3.4,95.7,0.8,Lost Finals,F. Schaus
LAL,1964-65,49,31,.613,1st of 5,1.70,113.9,-3.4,97.4,3.8,95.8,2.2,Lost Finals,F. Schaus
LAL,1963-64,42,38,.525,3rd of 5,0.87,111.6,-1.6,97.9,3.3,97.0,2.4,Lost W. Div. Semis,F. Schaus
LAL,1962-63,53,27,.663,1st of 5,2.67,117.8,2.8,97.4,1.5,94.7,-1.2,Lost Finals,F. Schaus
LAL,1961-62,54,26,.675,1st of 5,1.80,123.3,2.0,95.0,1.4,93.3,-0.3,Lost Finals,F. Schaus
LAL,1960-61,36,43,.456,2nd of 4,-0.11,124.9,1.4,90.8,-1.3,90.9,-1.2,Lost W. Div. Finals,F. Schaus
LAL,1959-60,25,50,.333,3rd of 4,-4.14,121.2,-1.1,87.7,-3.4,91.2,0.1,Lost W. Div. Finals,J. Castellani
LAL,1958-59,33,39,.458,2nd of 4,-1.42,115.5,3.5,90.8,0.6,91.9,1.7,Lost Finals,J. Kundla
LAL,1957-58,19,53,.264,4th of 4,-5.78,118.8,1.8,88.0,-0.8,93.3,4.5,,G. Mikan
LAL,1956-57,34,38,.472,2nd of 4,-0.89,114.8,9.9,88.5,-0.4,89.2,0.3,Lost W. Div. Finals,J. Kundla
LAL,1955-56,33,39,.458,2nd of 4,-0.92,108.0,5.2,91.5,1.2,92.4,2.1,Lost W. Div. Semis,J. Kundla
LAL,1954-55,40,32,.556,2nd of 4,0.96,105.5,7.4,89.7,-0.1,88.6,-1.2,Lost W. Div. Finals,J. Kundla
LAL,1953-54,46,26,.639,1st of 4,2.71,93.5,9.9,86.8,-0.7,83.5,-4.0,Won Finals,J. Kundla
LAL,1952-53,48,22,.686,1st of 5,5.54,93.7,13.3,90.1,2.1,83.6,-4.1,Won Finals,J. Kundla
LAL,1951-52,40,26,.606,2nd of 5,5.28,97.2,11.4,85.3,-1.6,79.3,-7.6,Won Finals,J. Kundla
LAL,1950-51,44,24,.647,1st of 5,4.79,94.8,9.3,86.4,1.3,80.7,-4.4,Lost W. Div. Finals,J. Kundla
LAL,1949-50,51,17,.750,1st of 5,8.25,,,,,,,Won Finals,J. Kundla
LAL,1948-49,44,16,.733,2nd of 6,6.80,,,,,,,Won Finals,J. Kundla
MEM,2024-25,0,0,,,,,,,,,,,T. Jenkins
MEM,2023-24,27,55,.329,4th of 5,-6.57,98.2,-0.3,107.2,-8.1,114.3,-1.0,,T. Jenkins
MEM,2022-23,51,31,.622,1st of 5,3.60,101.1,2.0,115.1,0.3,111.2,-3.6,Lost W. Conf. 1st Rnd.,T. Jenkins
MEM,2021-22,56,26,.683,1st of 5,5.37,100.3,2.1,114.6,2.6,109.0,-3.0,Lost W. Conf. Semis,T. Jenkins
MEM,2020-21,38,34,.528,2nd of 5,1.07,100.4,1.2,112.0,-0.3,111.0,-1.3,Lost W. Conf. 1st Rnd.,T. Jenkins
MEM,2019-20,34,39,.466,3rd of 5,-0.91,102.8,2.5,109.2,-1.4,110.3,-0.3,,T. Jenkins
MEM,2018-19,33,49,.402,3rd of 5,-2.08,96.6,-3.4,106.1,-4.3,108.8,-1.6,,J. Bickerstaff
MEM,2017-18,22,60,.268,5th of 5,-5.81,94.9,-2.4,104.5,-4.1,111.0,2.4,,D. Fizdale
MEM,2016-17,43,39,.524,3rd of 5,0.96,92.3,-4.1,107.7,-1.1,107.1,-1.7,Lost W. Conf. 1st Rnd.,D. Fizdale
MEM,2015-16,42,40,.512,3rd of 5,-2.14,93.3,-2.5,105.4,-1.0,107.8,1.4,Lost W. Conf. 1st Rnd.,D. Joerger
MEM,2014-15,55,27,.671,2nd of 5,3.62,92.0,-1.9,105.7,0.1,102.2,-3.4,Lost W. Conf. Semis,D. Joerger
MEM,2013-14,50,32,.610,3rd of 5,2.18,89.9,-4.0,106.3,-0.4,104.6,-2.1,Lost W. Conf. 1st Rnd.,D. Joerger
MEM,2012-13,56,26,.683,2nd of 5,4.32,88.4,-3.6,104.9,-1.0,100.3,-5.6,Lost W. Conf. Finals,L. Hollins
MEM,2011-12,41,25,.621,2nd of 5,2.43,90.8,-0.5,104.0,-0.6,101.8,-2.8,Lost W. Conf. 1st Rnd.,L. Hollins
MEM,2010-11,46,36,.561,4th of 5,2.55,91.9,-0.2,107.6,0.3,105.1,-2.2,Lost W. Conf. Semis,L. Hollins
MEM,2009-10,40,42,.488,4th of 5,-1.39,93.6,0.9,108.3,0.7,109.9,2.3,,L. Hollins
MEM,2008-09,24,58,.293,5th of 5,-5.23,90.1,-1.6,103.5,-4.8,109.5,1.2,,M. Iavaroni
MEM,2007-08,22,60,.268,5th of 5,-5.76,95.3,2.9,105.0,-2.5,111.4,3.9,,M. Iavaroni
MEM,2006-07,22,60,.268,5th of 5,-4.44,93.6,1.7,106.9,0.4,112.3,5.8,,M. Fratello
MEM,2005-06,49,33,.598,3rd of 5,3.74,86.3,-4.2,105.9,-0.3,101.6,-4.6,Lost W. Conf. 1st Rnd.,M. Fratello
MEM,2004-05,45,37,.549,4th of 5,2.64,88.5,-2.4,105.5,-0.6,102.9,-3.2,Lost W. Conf. 1st Rnd.,H. Brown
MEM,2003-04,50,32,.610,4th of 7,2.95,91.4,1.3,104.8,1.9,102.2,-0.7,Lost W. Conf. 1st Rnd.,H. Brown
